ID,LAND_NR,Partei_NR,Partei_ABK,Name,Titel,Vorname,Nachname,Jahrgang,Geschlecht,Kandidatur,LP,WKR_NR,BereitsMdB,MdB_2021,Einzug,Prozent,erneut,TW_acc,TW_user,TW_id,TW_verif,FB_acc,FB_user,FB_id,FB_typ,FB_verif
1500,5,6,GRÜNE,"Gesenhues, Dr. Jan-Niclas",Dr.,Jan-Niclas,Gesenhues,1990,2,3,8,128,0,1,2,'null',0,1,JN_Gesenhues,370585284,1,1,JanniGesenhues,1998777053683118,1,1
1501,9,7,CSU,"Geß, Franziska",,Franziska,Geß,1994,1,1,68,NA,0,0,0,'null',0,0,'null','null',0,1,1223749329,1223749329,3,2
1502,6,12,PIRATEN,"Geßner, Florian Egon",,"Florian Egon",Geßner,1993,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1503,8,8,"FREIE WÄHLER","Geyer, Alexander",,Alexander,Geyer,1982,2,2,NA,278,0,0,0,'null',0,0,'null','null',0,1,alexander.geyer.5201,100060492302145,3,2
1504,9,8,"FREIE WÄHLER","Geyer, Georg Andreas",,"Georg Andreas",Geyer,1951,2,1,54,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1505,12,2,SPD,"Geyer, Ria Cybill Käthe",,"Ria Cybill Käthe",Geyer,1963,1,1,18,NA,0,0,0,'null',0,1,MexCybill,1068850769644974080,2,1,riacybill.geyer,100042586830201,3,2
1506,10,40,Volt,"Gheorghe, Andreea-Cristina",,Andreea-Cristina,Gheorghe,1981,1,1,2,NA,0,0,0,'null',0,1,andreea_ghe,1369088671564132355,2,0,'null','null',0,0
1507,8,40,Volt,"Giannikopoulos, Dr. Tassi",Dr.,Tassi,Giannikopoulos,1980,2,3,12,271,0,0,0,'null',0,1,TGiannikopoulos,1006474937144610816,2,1,tassi.giannikopoulos.1,100026660476472,3,2
1508,8,48,"EB: Gibanica","Gibanica, David Joaquim Rastko",,"David Joaquim Rastko",Gibanica,1998,2,2,NA,265,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1509,14,8,"FREIE WÄHLER","Giebe, Jens",,Jens,Giebe,1969,2,1,16,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1510,10,12,PIRATEN,"Gier, Holger Rainer",,"Holger Rainer",Gier,1983,2,1,2,NA,0,0,0,'null',0,1,Holger_Gier,49376931,2,1,holger.gier,826942979,3,2
1511,2,18,MLPD,"Giermann, Rita Maria",,"Rita Maria",Giermann,1941,1,1,11,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1512,1,3,AfD,"Giersch, Alexis Leonard",,"Alexis Leonard",Giersch,1963,2,2,NA,6,0,0,0,'null',0,0,'null','null',0,1,Alexis-Giersch-108118728233129,108118728233129,1,2
1513,5,34,LKR,"Giesen, Markus",,Markus,Giesen,1976,2,1,13,NA,0,0,0,'null',0,0,'null','null',0,1,markus.giesen.31,100001078282863,3,2
1514,5,4,FDP,"Giesler, Markus",,Markus,Giesler,1990,2,3,53,116,0,0,0,'null',0,1,MarkusGiesler,1524426913,2,1,MarkusGieslerFDP,104528238275276,1,2
1515,9,16,BP,"Gießhammer, Erich",,Erich,Gießhammer,1959,2,1,14,NA,0,0,0,'null',0,0,'null','null',0,1,100048944201583,100048944201583,3,2
1516,8,29,"Bündnis C","Gießler, Norbert Mathias",,"Norbert Mathias",Gießler,1964,2,1,10,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1517,5,6,GRÜNE,"Gießwein, Ina Maike",,"Ina Maike",Gießwein,1983,1,3,33,139,0,0,0,'null',0,0,'null','null',0,1,ina.giesswein,118973243305094,1,1
1518,3,28,dieBasis,"Gil Brand, Rafael",,Rafael,"Gil Brand",1959,2,2,NA,25,0,0,0,'null',0,0,'null','null',0,1,RafaelGilBrand,371195696296482,1,2
1519,12,9,"Die PARTEI","Gilhaus, Friederike",,Friederike,Gilhaus,2001,1,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1520,7,13,ÖDP,"Gilsdorf, Cyrill Bernhard Erik",,"Cyrill Bernhard Erik",Gilsdorf,1966,2,1,20,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1521,10,38,"Team Todenhöfer","Gindorf, Pascal",,Pascal,Gindorf,1996,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,1,pascal.gindorf,100003372794614,3,2
1522,5,28,dieBasis,"Gintzel, Dirk",,Dirk,Gintzel,1963,2,1,11,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1523,7,38,"Team Todenhöfer","Giveh Chi, Fatemeh",,Fatemeh,"Giveh Chi",1997,1,1,10,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1524,1,1,CDU,"Gjoka, Kole",,Kole,Gjoka,1970,2,1,33,NA,0,0,0,'null',0,1,GjokaKole,490338797,2,1,kole.gjoka.9,100000075206629,3,2
1525,2,1,CDU,"Gladiator, Dennis",,Dennis,Gladiator,1981,2,1,7,NA,0,0,0,'null',0,1,DennisGladiator,21847611,2,1,dennis.gladiator,830734700,2,1
1526,1,8,"FREIE WÄHLER","Glagau, Julia",,Julia,Glagau,1983,1,3,2,8,0,0,0,'null',0,1,GlagauJulia,1196128680789102592,2,1,Julia-Glagau-108454168179900,108454168179900,1,2
1527,1,1,CDU,"Glage, Annette",,Annette,Glage,1968,1,1,37,NA,0,0,0,'null',0,0,'null','null',0,1,annette.glage,100000220163851,3,2
1528,13,1,CDU,"Glagla, Hannelore",,Hannelore,Glagla,1947,1,1,8,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1529,7,4,FDP,"Glahn, Tobias",,Tobias,Glahn,1973,2,1,23,NA,0,0,0,'null',0,0,'null','null',0,1,tobiashapunktgepunkt,100001312321222,3,2
1530,12,48,"EB: Glamann","Glamann, Norbert",,Norbert,Glamann,1961,2,2,NA,56,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1531,9,16,BP,"Glas, Stefan Siegfried",,"Stefan Siegfried",Glas,1961,2,2,NA,225,0,0,0,'null',0,0,'null','null',0,1,stefan.glas.982,100006589625565,3,2
1532,6,3,AfD,"Glaser, Albrecht Heinz Erhard",,"Albrecht Heinz Erhard",Glaser,1942,2,3,5,170,1,1,2,'null',1,0,'null','null',0,1,AlbrechtGlaser,1695216187437098,1,1
1533,11,9,"Die PARTEI","Glässer, Juri",,Juri,Glässer,1979,2,1,24,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1534,8,5,"DIE LINKE","Glathe-Braun, Eva-Maria",,Eva-Maria,Glathe-Braun,1958,1,2,NA,263,0,0,0,'null',0,0,'null','null',0,1,evamaria.glathebraun.9,100059852926865,3,2
1535,11,9,"Die PARTEI","Glatzer, Dr. Jens",Dr.,Jens,Glatzer,1976,2,1,4,NA,0,0,0,'null',0,1,DrGlatzer,1069995571262435328,2,1,PARTEIDrGlatzer,100030790686834,3,2
1536,8,8,"FREIE WÄHLER","Glenz, Anke",,Anke,Glenz,1981,1,3,2,281,0,0,0,'null',0,1,Anke_Dallmann,483041604,2,1,ankeglenzfreiewaehler,101784192159940,1,2
1537,7,2,SPD,"Glöckner, Angelika",,Angelika,Glöckner,1962,1,3,8,210,1,1,1,"30,4",1,1,A_Gloeckner,976421048,1,1,gloeckner.wpf,339735429489657,1,1
1538,14,38,"Team Todenhöfer","Glöckner, Matthias",,Matthias,Glöckner,1974,2,1,4,NA,0,0,0,'null',0,1,dasSubjekt,830911250079047690,2,0,'null','null',0,0
1539,2,14,V-Partei³,"Gluch, Sabrina",,Sabrina,Gluch,1980,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1540,9,7,CSU,"Gmelch, Marco Norbert",,"Marco Norbert",Gmelch,1987,2,1,45,NA,0,0,0,'null',0,0,'null','null',0,1,marco.gmelch,100000834852224,3,2
1541,9,18,MLPD,"Gmelch, Therese",,Therese,Gmelch,1955,1,3,2,236,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1542,8,3,AfD,"Gminder, Franziska Ella Marianne",,"Franziska Ella Marianne",Gminder,1945,1,2,NA,267,1,0,0,'null',0,0,'null','null',0,1,FGminder,1906366056249428,1,1
1543,12,3,AfD,"Gnauck, Hannes",,Hannes,Gnauck,1991,2,3,5,57,0,1,2,'null',0,1,Hannes_Gnauck,1325859656015679493,2,1,Hannes-Gnauck-AfD-559704501209297,559704501209297,1,2
1544,7,1,CDU,"Göbel, Dr. Maximilian",Dr.,Maximilian,Göbel,1991,2,1,32,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1545,5,9,"Die PARTEI","Göbel, Joachim",,Joachim,Göbel,1963,2,2,NA,130,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1546,7,12,PIRATEN,"Göbel, Thomas Marc",,"Thomas Marc",Göbel,1965,2,1,10,NA,0,0,0,'null',0,1,tmg_bdh,542808134,2,0,'null','null',0,0
1547,16,40,Volt,"Gödel, Michael",,Michael,Gödel,1996,2,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1548,10,18,MLPD,"Goebel, Andreas",,Andreas,Goebel,1964,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1549,5,9,"Die PARTEI","Goerdt, Sandra",,Sandra,Goerdt,1974,1,2,NA,143,0,0,0,'null',0,1,SissiKingkong7,897473262271246338,2,1,ehrlichepolitikerin,161660622663464,1,2
1550,8,24,"Die Humanisten","Goerke, Niklas",,Niklas,Goerke,1989,2,2,NA,272,0,0,0,'null',0,1,Niklas974,19416610,2,1,niklas974,100000878360851,3,2
1551,3,5,"DIE LINKE","Goes, Dr. Thomas",Dr.,Thomas,Goes,1980,2,2,NA,53,0,0,0,'null',0,1,ThomasEGoes,1015307701247729666,2,1,ThomasGoesLinke,103825994998015,1,1
1552,8,9,"Die PARTEI","Gogröf, Victor",,Victor,Gogröf,1993,2,1,23,NA,0,0,0,'null',0,0,'null','null',0,1,victor.gogroef,911691968926685,1,2
1553,8,4,FDP,"Gohl, Dr. Christopher",Dr.,Christopher,Gohl,1974,2,2,NA,278,1,0,0,'null',0,1,lofferg,283033082,1,1,loffergohl,580021532160535,1,1
1554,9,5,"DIE LINKE","Gohlke, Nicole Stephanie",,"Nicole Stephanie",Gohlke,1975,1,3,1,220,1,1,2,'null',1,1,NicoleGohlke,866425075,1,1,NicoleGohlkeMdB,560137777526640,1,1
1555,11,3,AfD,"Goldammer, Marcel",,Marcel,Goldammer,1987,2,3,6,82,0,0,0,'null',0,1,MarcelBelmondo,1006825051,2,1,marcel.y.goldammer,641296684,3,2
1556,5,48,"EB: Goldbeck","Goldbeck, Christoph Wilhelm",,"Christoph Wilhelm",Goldbeck,1970,2,2,NA,95,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1557,1,28,dieBasis,"Goldbogen, Bernd",,Bernd,Goldbogen,1966,2,1,12,NA,0,0,0,'null',0,0,'null','null',0,1,bernd.goldenbogen,100001876212067,3,2
1558,9,24,"Die Humanisten","Goldbrunner, David Fatih",,"David Fatih",Goldbrunner,1999,2,1,4,NA,0,0,0,'null',0,0,'null','null',0,1,100009839166003,100009839166003,3,2
1559,3,6,GRÜNE,"Goldenstein, Claas Fiete",,"Claas Fiete",Goldenstein,1993,2,3,22,30,0,0,0,'null',0,1,claasimodo,1376646357314850816,1,0,'null','null',0,0
1560,2,6,GRÜNE,"Goldmann, Clara",,Clara,Goldmann,1975,1,1,12,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1561,2,1,CDU,"Goldner, Dr. Antonia-Katharina",Dr.,Antonia-Katharina,Goldner,1981,1,1,11,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1562,13,10,Tierschutzpartei,"Goldschmidt, Janina",,Janina,Goldschmidt,1994,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,1,janina.go.7,100001809311840,3,2
1563,7,4,FDP,"Goldschmidt, Michael Kurt",,"Michael Kurt",Goldschmidt,1957,2,3,10,207,0,0,0,'null',0,0,'null','null',0,1,fdpgoldschmidt,111133537725305,1,2
1564,16,1,CDU,"Golembiewski, Cornelius",,Cornelius,Golembiewski,1992,2,1,10,NA,0,0,0,'null',0,1,CorneliusGolem,2669702732,2,0,'null','null',0,0
1565,3,3,AfD,"Golkontt, Adam Jan",,"Adam Jan",Golkontt,1984,2,2,NA,28,0,0,0,'null',0,0,'null','null',0,1,adam.bielecki.526,100001398341820,3,2
1566,3,12,PIRATEN,"Golland, Jens Bruno",,"Jens Bruno",Golland,1966,2,3,9,49,0,0,0,'null',0,1,2e928d43f53d465,2953289812,2,0,'null','null',0,0
1567,9,9,"Die PARTEI","Goller, Sven",,Sven,Goller,1990,2,3,4,240,0,0,0,'null',0,1,tnzs,473146423,2,1,sven.goller.5,1058400911,3,2
1568,3,48,"EB: Göller","Göller, Wolfgang",,Wolfgang,Göller,1950,2,2,NA,47,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1569,2,14,V-Partei³,"Gollnow, Inga",,Inga,Gollnow,1988,1,1,6,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1570,2,14,V-Partei³,"Gollnow, Stefan",,Stefan,Gollnow,1982,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1571,13,18,MLPD,"Goltz, Lena",,Lena,Goltz,1980,1,3,9,17,0,0,0,'null',0,0,'null','null',0,1,LenaGoltz1980,100011416282364,3,2
1572,8,6,GRÜNE,"Gönner, Thomas",,Thomas,Gönner,1999,2,3,37,273,0,0,0,'null',0,1,ThomasGoenn,817762065356099586,1,1,ThomasGoenn,315452619320418,1,1
1573,6,1,CDU,"Gontrum, Christel",,Christel,Gontrum,1961,1,1,27,NA,0,0,0,'null',0,0,'null','null',0,1,christel.gontrum,100005101202440,3,2
1574,6,8,"FREIE WÄHLER","Gönül, Cenk",,Cenk,Gönül,1970,2,3,9,177,0,0,0,'null',0,1,cenk_goenuel,1432263134698409986,2,1,cenkgoenuel,107049224294046,1,2
1575,11,38,"Team Todenhöfer","Gonzalez, Hannah",,Hannah,Gonzalez,1994,1,1,14,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1576,8,34,LKR,"Göpfert, Dr. Christine",Dr.,Christine,Göpfert,1965,1,1,7,NA,0,0,0,'null',0,1,ChristineEllen3,719683523,2,1,christine.gopfert.7,100002126205987,3,2
1577,10,38,"Team Todenhöfer","Gorasdza, Thomas",,Thomas,Gorasdza,1978,2,1,4,NA,0,0,0,'null',0,0,'null','null',0,1,thomas.gorasdza,100002318691551,3,2
1578,4,6,GRÜNE,"Görgü-Philipp, Sahhanim",,Sahhanim,Görgü-Philipp,1970,1,1,5,NA,0,0,0,'null',0,1,Sahhanim2,872545337013043201,2,1,sahhanim.gorguphilipp,100000063834275,3,2
1579,16,6,GRÜNE,"Göring-Eckardt, Katrin",,Katrin,Göring-Eckardt,1966,1,3,1,193,1,1,2,'null',1,1,GoeringEckardt,626287930,1,1,GoeringEckardt,60074915591,1,1
1580,12,5,"DIE LINKE","Görke, Christian",,Christian,Görke,1962,2,3,1,64,0,1,2,'null',0,1,goerke_c,1411676203224870912,1,1,ChristianGoerkeLINKE,202117839972828,1,1
1581,10,9,"Die PARTEI","Görlinger, Evelyne",,Evelyne,Görlinger,1993,1,3,5,299,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1582,4,4,FDP,"Gorniak, Sören",,Sören,Gorniak,1999,2,1,12,NA,0,0,0,'null',0,1,GorniakSoren,1288807589455814657,2,1,soren.gorniak,100060227643442,3,2
1583,9,28,dieBasis,"Görög, Roland",,Roland,Görög,1960,2,3,11,218,0,0,0,'null',0,0,'null','null',0,1,roland.gorog.90,100003026485464,3,2
1584,6,9,"Die PARTEI","Görres, Dr. Carolyn-Monika",Dr.,Carolyn-Monika,Görres,1982,1,1,2,NA,0,0,0,'null',0,1,CarolynGorres,1156297739745017856,2,0,'null','null',0,0
1585,3,28,dieBasis,"Görres, Eva-Maria",,Eva-Maria,Görres,1966,1,2,NA,47,0,0,0,'null',0,1,dieBasis_EMG,1432787096457170951,2,1,100072232774726,100072232774726,3,2
1586,9,3,AfD,"Görtler, Sebastian Johannes",,"Sebastian Johannes",Görtler,1984,2,2,NA,238,0,0,0,'null',0,0,'null','null',0,1,Sebastian-Görtler-104047815286683,104047815286683,1,2
1587,1,8,"FREIE WÄHLER","Görtz, Christian",,Christian,Görtz,1968,2,2,NA,5,0,0,0,'null',0,0,'null','null',0,1,DirektkandidatKiel,108539421503342,1,1
1588,1,8,"FREIE WÄHLER","Görtz, Melanie",,Melanie,Görtz,1979,1,1,7,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1589,5,4,FDP,"Görzel, Volker",,Volker,Görzel,1970,2,3,40,95,0,0,0,'null',0,1,VGoerzelFDP,1350059078,2,1,volkergoerzelfdp,358028287634625,1,2
1590,5,5,"DIE LINKE","Gössling, Karl-Ludwig",,Karl-Ludwig,Gössling,1957,2,2,NA,147,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1591,16,8,"FREIE WÄHLER","Gottesleben, Jörg Hans-Karl",,"Jörg Hans-Karl",Gottesleben,1968,2,1,6,NA,0,0,0,'null',0,1,hig01,214469282,2,1,joerg.gottesleben,100000418824126,3,2
1592,8,10,Tierschutzpartei,"Gottfried, Matthias",,Matthias,Gottfried,1987,2,3,10,259,0,0,0,'null',0,0,'null','null',0,1,matthias.gottfried.7,100002231555322,3,2
1593,5,2,SPD,"Götting, Florian",,Florian,Götting,1989,2,1,77,NA,0,0,0,'null',0,1,FloMotionMS,822068122396094466,2,1,florian.gotting.1,100000296306337,3,2
1594,15,8,"FREIE WÄHLER","Gottschalk, Carlo",,Carlo,Gottschalk,1962,2,3,5,68,0,0,0,'null',0,0,'null','null',0,1,carlo.gottschalk.1,100003127769219,3,2
1595,5,3,AfD,"Gottschalk, Kay",,Kay,Gottschalk,1965,2,3,2,111,1,1,2,'null',1,1,KayGottschalk1,1286011081,1,1,KayGottschalkAfD,578990648975282,1,1
1596,8,9,"Die PARTEI","Götz, Milena",,Milena,Götz,1998,1,2,NA,267,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1597,6,9,"Die PARTEI","Götz-Pijl, Michael",,Michael,Götz-Pijl,1980,2,1,46,NA,0,0,0,'null',0,1,Michael_Goetz_P,1316880877079662592,2,1,michael.goetzpijl,1812154217,3,2
1598,9,10,Tierschutzpartei,"Götz-Volkmann, Gertraud Maria Magdalena",,"Gertraud Maria Magdalena",Götz-Volkmann,1959,1,3,4,228,0,0,0,'null',0,0,'null','null',0,1,gertraud.goetzvolkmann,100004279415290,3,2
1599,8,29,"Bündnis C","Graalfs, Jürgen",,Jürgen,Graalfs,1966,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,1,juergen.graalfs,1522874975,3,2
1600,9,40,Volt,"Grabe, Lennart Christoph",,"Lennart Christoph",Grabe,1988,2,1,21,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1601,11,9,"Die PARTEI","Grabert, Christian Jörg",,"Christian Jörg",Grabert,1959,2,1,36,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1602,9,2,SPD,"Gräbner, Hannes Hartmut",,"Hannes Hartmut",Gräbner,1967,2,3,25,223,0,0,0,'null',0,0,'null','null',0,1,HannesGraebner,347969012248949,1,1
1603,9,48,"EB: Gradl","Gradl, Nikolaus",,Nikolaus,Gradl,1956,2,2,NA,232,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1604,11,13,ÖDP,"Graetschel, Dr. Harald",Dr.,Harald,Graetschel,1950,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1605,5,4,FDP,"Graf Lambsdorff, Alexander",,Alexander,"Graf Lambsdorff",1966,2,3,3,96,1,1,2,'null',1,1,Lambsdorff,149299258,1,1,Alexander.Lambsdorff,519398914740380,1,1
1606,12,48,"EB: Schlippenbach","Graf von Schlippenbach, Christoph",,Christoph,"Graf von Schlippenbach",1964,2,2,NA,57,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1607,15,28,dieBasis,"Graf, Bettina",,Bettina,Graf,1968,1,2,NA,67,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1608,3,2,SPD,"Grages, Dennis",,Dennis,Grages,1987,2,1,59,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1609,9,8,"FREIE WÄHLER","Graham, Andrea Brenda",,"Andrea Brenda",Graham,1977,1,2,NA,250,0,0,0,'null',0,1,AndreaG51727462,1400578680435445763,2,1,andrea.graham.9026040,100055397195590,3,2
1610,8,30,BÜRGERBEWEGUNG,"Gramalla, Christoph Stanislaus",,"Christoph Stanislaus",Gramalla,1973,2,1,27,NA,0,0,0,'null',0,0,'null','null',0,1,sabinechristoph,100002653814927,3,2
1611,3,2,SPD,"Grambow, Thomas",,Thomas,Grambow,1963,2,1,38,NA,0,0,0,'null',0,0,'null','null',0,1,thomas.grambow.9,100006337442123,3,2
1612,12,28,dieBasis,"Grambow, Volker",,Volker,Grambow,1961,2,1,11,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1613,8,1,CDU,"Gramling, Fabian Benedikt Meinrad",,"Fabian Benedikt Meinrad",Gramling,1987,2,2,NA,266,0,1,1,"30,4",0,1,FabianGramling,738358276560150532,1,1,f.gramling,1038130056206822,1,1
1614,6,48,"EB: Grammbitter","Grammbitter, Heike Ursula",,"Heike Ursula",Grammbitter,1955,1,2,NA,188,0,0,0,'null',0,1,gpe_pegasus,771034200321486848,2,1,heike.grammbitter,1210145262,3,2
1615,9,2,SPD,"Grämmer, Thomas Robert",,"Thomas Robert",Grämmer,1981,2,3,31,245,0,0,0,'null',0,0,'null','null',0,1,thomas.graemmer,110017094494455,1,1
1616,5,9,"Die PARTEI","Granderath, Lisa Fortuna",,"Lisa Fortuna",Granderath,1989,1,2,NA,108,0,0,0,'null',0,0,'null','null',0,1,100001356008093,100001356008093,3,2
1617,13,9,"Die PARTEI","Gränert, Christopher Marco",,"Christopher Marco",Gränert,1986,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1618,5,5,"DIE LINKE","Granrath, Gabriele Johanna",,"Gabriele Johanna",Granrath,1966,1,1,21,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1619,8,6,GRÜNE,"Grässer, Sebastian Andrè",,"Sebastian Andrè",Grässer,1991,2,3,41,272,0,0,0,'null',0,1,gruene_seb,1159076748555931654,2,1,grueneseb,116982256884166,1,1
1620,2,5,"DIE LINKE","Graßhoff, Johan",,Johan,Graßhoff,1988,2,3,4,22,0,0,0,'null',0,1,johan_gra,740837918881763328,2,1,jo.chapeau.9,100001867740881,3,2
1621,8,1,CDU,"Gräßle, Dr. Ingeborg Gabriele",Dr.,"Ingeborg Gabriele",Gräßle,1961,1,3,5,269,0,1,1,"30,5",0,1,inge_graessle,429065822,1,1,100055447729344,100055447729344,3,2
1622,9,5,"DIE LINKE","Graßy, Nicolas-Pano",,Nicolas-Pano,Graßy,1989,2,3,18,214,0,0,0,'null',0,0,'null','null',0,1,nicolaspanograssy,1784537444,3,2
1623,6,9,"Die PARTEI","Grätz, Thorsten",,Thorsten,Grätz,1989,2,1,24,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1624,7,6,GRÜNE,"Grau, Prof. Dr.Armin Jürgen","Prof. Dr.","Armin Jürgen",Grau,1959,2,3,4,207,0,1,2,'null',0,0,'null','null',0,1,armin.grau.37,100049815365742,3,2
1625,16,28,dieBasis,"Graupe, Saskia",,Saskia,Graupe,1976,1,2,NA,195,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1626,15,9,"Die PARTEI","Graviat, Luisa",,Luisa,Graviat,2001,1,2,NA,69,0,0,0,'null',0,0,'null','null',0,1,Luisa-Graviat-die-PARTEl-101172758971647,101172758971647,1,2
1627,5,28,dieBasis,"Grefrath, Werner Alexander",,"Werner Alexander",Grefrath,1969,2,2,NA,102,0,0,0,'null',0,0,'null','null',0,1,alexander.grefrath.wuppertal,100005350203126,3,2
1628,8,3,AfD,"Gregg, Nicolas",,Nicolas,Gregg,1983,2,2,NA,295,0,0,0,'null',0,1,NicoGregg,1326943027466792960,2,1,GreggAfD,104163394950866,1,2
1629,8,40,Volt,"Gregorio Alexandre, Paulo Jorge",,"Paulo Jorge","Gregorio Alexandre",1966,2,1,8,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1630,11,22,"Die Grauen","Greif, Doreen",,Doreen,Greif,1978,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1631,8,30,BÜRGERBEWEGUNG,"Greiner, Milton René Karl-Heinz",,"Milton René Karl-Heinz",Greiner,1964,2,3,19,259,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1632,6,2,SPD,"Gremmels, Timon",,Timon,Gremmels,1976,2,3,25,168,1,1,1,"36,1",1,1,Timon_Gremmels,494809842,1,1,TimonGremmels,621438468048970,1,1
1633,5,12,PIRATEN,"Grenda, Frank",,Frank,Grenda,1967,2,1,3,NA,0,0,0,'null',0,1,eiself,71575383,2,1,frank.grenda,100001417668930,3,2
1634,1,9,"Die PARTEI","Grenz, Michael",,Michael,Grenz,1973,2,1,14,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1635,11,26,du.,"Greve, Edwin Florina",,"Edwin Florina",Greve,1993,2,1,4,NA,0,0,0,'null',0,1,edwingreve,1290554822769377284,2,1,edwingreve.berlin,105810801805869,1,2
1636,5,4,FDP,"Greve, Marlies Anna",,"Marlies Anna",Greve,1980,1,3,46,121,0,0,0,'null',0,0,'null','null',0,1,marliesgrevefdp,112028760182485,1,2
1637,8,46,KlimalisteBW,"Grevel, Alexander Carl Dietmar",,"Alexander Carl Dietmar",Grevel,1988,2,2,NA,281,0,0,0,'null',0,1,AlexanderGrevel,895361525195714561,2,0,'null','null',0,0
1638,10,5,"DIE LINKE","Grewenig, Rosa Maria",,"Rosa Maria",Grewenig,1938,1,2,NA,298,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1639,8,9,"Die PARTEI","Grider, Benny Eugene",,"Benny Eugene",Grider,1978,2,1,19,NA,0,0,0,'null',0,0,'null','null',0,1,benny.grider.9,1090617638,3,2
1640,7,4,FDP,"Griesbach, Marvin",,Marvin,Griesbach,2000,2,2,NA,201,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1641,9,40,Volt,"Griesbacher, Sophie",,Sophie,Griesbacher,1996,1,3,1,220,0,0,0,'null',0,1,griiesbacher,1236390910835019776,1,1,s.griesbacher,105443930844118,1,2
1642,2,18,MLPD,"Griesbaum, Joachim Robert Maria",,"Joachim Robert Maria",Griesbaum,1955,2,3,3,18,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
1643,9,7,CSU,"Griesbeck, Cornelia Maria",,"Cornelia Maria",Griesbeck,1965,1,1,28,NA,0,0,0,'null',0,0,'null','null',0,1,cornelia.griesbeck.5,110262919056918,1,2
1644,5,2,SPD,"Griese, Kerstin",,Kerstin,Griese,1966,1,3,4,105,1,1,2,'null',1,1,KerstinGriese,39709752,1,1,KerstinGrieseMdB,267441470338062,1,1
1645,5,4,FDP,"Griewel, Fabian",,Fabian,Griewel,1997,2,3,21,146,0,0,0,'null',0,0,'null','null',0,1,fabiangriewel2021,1597561890262614,1,1
